30155,UNKNOWN,2007-01-12 08:43:38.0,2006-12-31 11:39:01.0,0,0,0
17711,UNKNOWN,2007-02-01 12:16:32.0,2007-01-02 05:27:49.0,1,0,0
4969,UNKNOWN,2007-01-31 06:10:57.0,2007-01-22 11:45:14.0,0,0,0
36457,UNKNOWN,2007-02-03 18:52:51.0,2007-01-02 03:16:27.0,1,0,0
17732,UNKNOWN,2007-02-03 14:14:05.0,2007-01-02 02:48:26.0,1,0,0
8364,UNKNOWN,2007-02-03 10:01:35.0,2007-01-02 02:43:47.0,3,4,0
27225,UNKNOWN,2007-02-03 18:10:56.0,2007-01-02 05:17:06.0,2,0,0
26751,UNKNOWN,2007-02-03 10:06:42.0,2007-01-02 23:01:07.0,2,0,0
21810,UNKNOWN,2007-02-03 18:33:28.0,2007-01-02 03:14:36.0,1,0,0
21640,UNKNOWN,2007-02-03 10:06:20.0,2007-01-02 03:03:51.0,1,0,0
4814,UNKNOWN,2007-02-03 10:00:22.0,2007-01-02 02:48:25.0,3,12,0
39326,UNKNOWN,2007-02-03 14:08:38.0,2007-01-02 03:48:50.0,5,0,0
22899,UNKNOWN,2007-02-03 13:01:41.0,2007-01-02 03:29:11.0,6,0,0
12127,UNKNOWN,2007-02-03 10:26:49.0,2007-01-02 03:04:58.0,2,3,0
14387,UNKNOWN,2007-02-03 12:45:21.0,2007-01-02 12:11:02.0,5,0,0
23711,UNKNOWN,2007-02-03 14:41:36.0,2007-01-03 00:20:52.0,1,0,0
23817,UNKNOWN,2007-02-03 11:50:46.0,2007-01-02 03:54:15.0,1,1,0
30385,UNKNOWN,2007-02-03 22:47:47.0,2007-01-02 08:36:19.0,1,0,0
29847,UNKNOWN,2007-02-03 12:15:57.0,2007-01-02 04:30:38.0,2,0,0
12468,UNKNOWN,2007-02-03 10:25:37.0,2007-01-02 10:37:47.0,2,0,0
29186,UNKNOWN,2007-02-03 11:16:37.0,2007-01-02 05:53:45.0,2,0,0
16254,UNKNOWN,2007-01-30 08:37:09.0,2007-01-07 20:14:28.0,0,0,0
30368,UNKNOWN,2007-02-03 14:01:02.0,2007-01-04 03:30:29.0,2,0,0
23847,UNKNOWN,2007-01-31 09:51:29.0,2007-01-17 13:23:55.0,0,0,0
12989,UNKNOWN,2007-02-03 09:59:41.0,2007-01-02 02:42:15.0,71,381,0
34229,UNKNOWN,2007-01-28 05:14:36.0,2006-12-31 05:38:07.0,0,0,0
32025,UNKNOWN,2007-02-03 14:26:51.0,2007-01-02 09:18:54.0,3,1,0
30402,UNKNOWN,2007-02-03 17:55:24.0,2007-01-02 03:07:47.0,2,0,0
21230,UNKNOWN,2007-02-03 18:15:55.0,2007-01-02 06:27:25.0,1,0,0
9228,UNKNOWN,2007-02-03 10:45:50.0,2007-01-02 03:16:27.0,2,0,0
25496,UNKNOWN,2007-02-03 11:42:41.0,2007-01-02 04:43:00.0,2,0,0
16010,UNKNOWN,2007-02-03 11:39:15.0,2007-01-02 03:05:43.0,2,1,0
29651,UNKNOWN,2007-02-03 10:18:39.0,2007-01-02 02:53:27.0,5,7,0
9650,UNKNOWN,2007-02-03 11:09:03.0,2007-01-02 08:56:18.0,2,0,0
10190,UNKNOWN,2007-02-03 14:46:08.0,2007-01-02 15:09:06.0,0,0,0
12671,UNKNOWN,2007-02-01 12:47:58.0,2007-01-02 22:12:44.0,0,0,0
34505,UNKNOWN,2007-02-03 13:32:42.0,2007-01-02 06:41:41.0,2,0,0
32055,UNKNOWN,2007-02-03 12:34:09.0,2007-01-02 07:27:36.0,2,0,0
3093,UNKNOWN,2007-01-23 07:13:18.0,2007-01-04 13:38:33.0,0,0,0
22348,UNKNOWN,2007-02-03 10:47:23.0,2007-01-02 06:31:24.0,1,0,0
12819,UNKNOWN,2007-01-31 04:42:04.0,2007-01-02 16:20:01.0,0,0,0
6332,UNKNOWN,2007-02-03 10:04:34.0,2007-01-02 02:53:27.0,3,1,0
25940,UNKNOWN,2007-02-03 10:01:57.0,2007-01-02 07:41:49.0,2,0,0
11055,UNKNOWN,2007-02-03 10:30:55.0,2007-01-02 03:13:49.0,2,0,0
17126,UNKNOWN,2007-02-03 12:18:11.0,2007-01-02 02:44:32.0,2,1,0
30642,UNKNOWN,2007-02-02 08:11:22.0,2007-01-13 21:00:04.0,1,0,0
33542,UNKNOWN,2007-02-03 06:06:53.0,2007-01-03 03:32:05.0,0,0,0
24048,UNKNOWN,2007-02-03 16:15:29.0,2007-01-02 04:35:11.0,1,0,0
13128,UNKNOWN,2007-02-01 10:02:27.0,2007-01-01 16:24:16.0,0,0,0
13615,UNKNOWN,2007-02-02 05:23:12.0,2007-01-23 09:39:47.0,0,0,0
19325,UNKNOWN,2007-02-03 14:57:39.0,2007-01-03 02:47:31.0,0,0,0
24992,UNKNOWN,2007-02-02 04:31:03.0,2007-01-03 12:05:04.0,2,0,0
2386,UNKNOWN,2007-02-03 10:00:11.0,2007-01-02 02:42:14.0,4,1,0
30953,UNKNOWN,2007-02-02 11:01:44.0,2007-01-02 04:23:47.0,2,0,0
36004,UNKNOWN,2007-02-03 13:05:01.0,2007-01-02 05:11:45.0,3,0,0
11576,UNKNOWN,2007-02-03 13:18:48.0,2007-01-02 12:14:12.0,1,0,0
16284,UNKNOWN,2007-02-03 10:22:51.0,2007-01-02 03:02:15.0,2,2,0
25709,UNKNOWN,2007-01-25 07:22:29.0,2007-01-01 18:15:25.0,0,0,0
9080,UNKNOWN,2007-02-03 11:40:25.0,2007-01-02 02:42:39.0,3,4,0
35472,UNKNOWN,2007-02-03 14:08:28.0,2007-01-02 17:23:21.0,1,0,0
39176,UNKNOWN,2007-01-31 10:16:57.0,2007-01-01 17:26:17.0,0,0,0
36415,UNKNOWN,2007-02-03 17:02:03.0,2007-01-02 11:33:35.0,1,0,0
11853,UNKNOWN,2007-02-03 09:59:41.0,2007-01-02 02:43:24.0,4,13,0
32256,UNKNOWN,2007-02-03 12:52:27.0,2007-01-02 12:23:21.0,2,0,0
34490,UNKNOWN,2007-02-03 04:32:24.0,2007-01-02 20:02:30.0,1,0,0
17972,UNKNOWN,2007-02-03 15:13:45.0,2007-01-02 07:58:14.0,3,0,0
9961,UNKNOWN,2007-02-03 19:02:52.0,2007-01-02 03:34:16.0,1,0,0
12165,UNKNOWN,2007-02-03 00:42:30.0,2007-01-02 08:17:24.0,2,0,0
14691,UNKNOWN,2007-01-28 21:22:12.0,2007-01-02 13:42:38.0,0,0,0
31320,UNKNOWN,2007-02-03 14:45:05.0,2007-01-02 02:45:45.0,1,0,0
808,UNKNOWN,2007-02-03 10:11:09.0,2007-01-02 03:11:18.0,1,0,0
35925,UNKNOWN,2007-02-03 15:05:19.0,2007-01-02 03:49:59.0,2,0,0
2647,UNKNOWN,2007-02-03 10:07:54.0,2007-01-02 02:42:40.0,6,10,0
15733,UNKNOWN,2007-01-22 20:00:53.0,2007-01-16 11:19:58.0,0,0,0
32824,UNKNOWN,2007-02-03 18:13:15.0,2007-01-02 07:25:09.0,2,0,0
29821,UNKNOWN,2007-02-02 23:20:56.0,2007-01-07 05:28:26.0,0,0,0
18219,UNKNOWN,2007-01-29 08:13:02.0,2007-01-02 16:06:22.0,0,0,0
12142,UNKNOWN,2007-01-26 07:45:32.0,2007-01-02 19:47:31.0,0,0,0
39375,UNKNOWN,2007-01-01 17:56:32.0,2007-01-01 17:56:32.0,1,0,0
33916,UNKNOWN,2007-02-03 12:15:57.0,2007-01-02 03:34:38.0,3,0,0
33187,UNKNOWN,2007-02-03 22:40:56.0,2007-01-03 17:59:01.0,1,0,0
21614,UNKNOWN,2007-02-03 14:12:50.0,2007-01-02 20:45:40.0,1,0,0
29544,UNKNOWN,2007-02-03 13:44:40.0,2007-01-02 04:25:20.0,2,0,0
10594,UNKNOWN,2007-02-03 10:08:56.0,2007-01-02 02:48:25.0,2,3,0
16784,UNKNOWN,2007-02-03 20:19:47.0,2007-01-02 04:56:08.0,1,0,0
11898,UNKNOWN,2007-02-03 11:08:21.0,2007-01-02 02:56:32.0,1,0,0
25073,UNKNOWN,2007-02-03 10:56:01.0,2007-01-02 03:48:50.0,2,0,0
13877,UNKNOWN,2007-01-14 11:01:34.0,2007-01-03 01:32:10.0,1,0,0
28481,UNKNOWN,2007-01-31 13:28:20.0,2006-12-31 19:02:07.0,0,0,0
35562,UNKNOWN,2007-02-02 01:02:13.0,2007-01-03 13:10:44.0,2,0,0
23558,UNKNOWN,2007-02-02 18:59:31.0,2007-01-02 14:12:08.0,1,0,0
29446,UNKNOWN,2007-02-03 10:53:27.0,2007-01-02 05:39:18.0,2,0,0
13831,UNKNOWN,2007-02-03 10:17:58.0,2007-01-02 03:45:43.0,4,0,0
34735,UNKNOWN,2007-02-02 19:51:41.0,2007-01-02 18:22:16.0,1,0,0
38926,UNKNOWN,2007-01-29 12:19:58.0,2007-01-03 06:43:14.0,0,0,0
7265,UNKNOWN,2007-02-03 12:40:00.0,2007-01-02 04:22:38.0,2,0,0
34799,UNKNOWN,2007-02-03 10:42:08.0,2007-01-02 03:06:05.0,1,0,0
15474,UNKNOWN,2007-02-01 01:59:18.0,2007-01-21 00:16:01.0,0,0,0
16473,UNKNOWN,2007-02-03 21:45:20.0,2007-01-02 09:08:17.0,0,0,0
10235,UNKNOWN,2007-02-01 10:43:24.0,2007-01-05 06:08:13.0,0,0,0
16981,UNKNOWN,2007-02-03 15:55:57.0,2007-01-02 14:42:51.0,1,0,0
11003,UNKNOWN,2007-02-03 12:07:54.0,2007-01-02 14:15:46.0,1,0,0
33395,UNKNOWN,2007-02-03 11:07:09.0,2007-01-02 04:48:15.0,1,0,0
26461,UNKNOWN,2007-01-30 18:10:43.0,2007-01-14 14:50:26.0,0,0,0
15995,UNKNOWN,2007-01-31 05:50:48.0,2007-01-08 13:03:05.0,0,0,0
14796,UNKNOWN,2007-02-03 10:05:59.0,2007-01-02 04:10:12.0,2,0,0
18266,UNKNOWN,2007-02-03 10:04:03.0,2007-01-02 03:05:20.0,2,0,0
11213,UNKNOWN,2007-01-30 04:32:41.0,2007-01-02 11:11:03.0,0,0,0
8657,UNKNOWN,2007-02-03 10:00:44.0,2007-01-02 02:43:47.0,11,9,0
30419,UNKNOWN,2007-02-03 12:29:50.0,2007-01-02 20:07:21.0,1,0,0
12727,UNKNOWN,2007-02-01 01:28:36.0,2007-01-02 10:21:49.0,2,0,0
5610,UNKNOWN,2007-02-03 10:27:00.0,2007-01-02 02:44:09.0,6,4,0
29634,UNKNOWN,2007-02-03 00:38:23.0,2007-01-02 03:15:40.0,1,0,0
3428,UNKNOWN,2007-02-03 12:26:38.0,2007-01-02 05:46:27.0,2,0,0
16865,UNKNOWN,2007-02-03 17:29:40.0,2007-01-02 15:46:53.0,1,0,0
34244,UNKNOWN,2007-02-03 10:54:17.0,2007-01-02 05:03:36.0,2,0,0
17485,UNKNOWN,2007-02-03 14:17:07.0,2007-01-02 09:06:08.0,0,0,0
13818,UNKNOWN,2007-02-03 11:49:10.0,2007-01-02 04:47:30.0,1,0,0
27422,UNKNOWN,2007-01-22 04:30:34.0,2007-01-02 05:05:54.0,1,0,0
35169,UNKNOWN,2007-02-03 16:57:37.0,2007-01-02 20:57:07.0,1,0,0
57,UNKNOWN,2007-02-03 22:57:56.0,2007-01-02 08:52:47.0,2,0,0
21857,UNKNOWN,2007-01-22 04:51:49.0,2007-01-01 18:15:25.0,0,0,0
21490,UNKNOWN,2007-02-03 04:42:06.0,2007-01-16 10:34:04.0,0,0,0
19476,UNKNOWN,2007-02-03 10:26:08.0,2007-01-02 03:39:29.0,2,0,0
13143,UNKNOWN,2007-02-03 10:37:21.0,2007-01-02 04:50:37.0,1,0,0
26217,UNKNOWN,2007-02-03 20:09:05.0,2007-01-02 06:42:28.0,2,0,0
19897,UNKNOWN,2007-02-03 10:30:20.0,2007-01-02 03:58:48.0,3,0,0
22946,UNKNOWN,2007-02-03 08:36:58.0,2007-01-03 01:52:58.0,1,0,0
16085,UNKNOWN,2007-02-03 11:30:01.0,2007-01-02 04:35:56.0,2,0,0
31154,UNKNOWN,2007-02-02 02:45:44.0,2007-01-10 18:43:39.0,0,0,0
11689,UNKNOWN,2007-02-03 21:49:43.0,2007-01-02 08:00:05.0,1,0,0
7679,UNKNOWN,2007-02-03 10:12:13.0,2007-01-02 02:45:17.0,8,9,0
33285,UNKNOWN,2007-02-03 10:02:07.0,2007-01-02 06:23:52.0,2,0,0
18189,UNKNOWN,2007-02-03 10:58:18.0,2007-01-02 03:46:31.0,2,3,0
34814,UNKNOWN,2007-02-03 16:29:43.0,2007-01-02 11:00:14.0,2,0,0
31581,UNKNOWN,2007-01-30 20:42:02.0,2007-01-02 07:45:06.0,0,0,0
14121,UNKNOWN,2007-02-03 17:51:17.0,2007-01-02 06:28:54.0,2,0,0
11838,UNKNOWN,2007-01-25 02:01:45.0,2007-01-01 05:16:33.0,0,0,0
34475,UNKNOWN,2007-02-03 12:28:46.0,2007-01-02 07:56:02.0,1,0,0
28942,UNKNOWN,2007-02-03 10:58:18.0,2007-01-02 10:18:23.0,2,0,0
34176,UNKNOWN,2007-01-29 12:52:38.0,2007-01-15 20:54:40.0,0,0,0
24600,UNKNOWN,2007-02-03 10:25:47.0,2007-01-02 02:50:43.0,2,0,0
7280,UNKNOWN,2007-01-27 11:00:35.0,2007-01-09 17:25:33.0,0,0,0
35951,UNKNOWN,2007-02-03 15:34:25.0,2007-01-02 21:53:52.0,1,0,0
1654,UNKNOWN,2007-02-03 10:50:33.0,2007-01-02 18:26:15.0,1,0,0
5074,UNKNOWN,2007-02-03 10:01:25.0,2007-01-02 10:18:49.0,1,0,0
15152,UNKNOWN,2007-02-03 13:21:06.0,2007-01-03 10:33:36.0,1,0,0
25560,UNKNOWN,2007-02-03 12:16:07.0,2007-01-02 03:03:28.0,6,4,0
22135,UNKNOWN,2007-02-03 10:58:39.0,2007-01-02 05:47:58.0,1,0,0
12776,UNKNOWN,2007-01-28 11:55:17.0,2007-01-07 01:52:44.0,0,0,0
31214,UNKNOWN,2007-02-03 14:53:59.0,2007-01-02 05:53:20.0,3,1,0
35732,UNKNOWN,2007-02-03 15:07:33.0,2007-01-02 13:05:13.0,2,0,0
4709,UNKNOWN,2007-02-02 20:36:57.0,2007-01-02 22:07:34.0,1,0,0
11347,UNKNOWN,2007-02-03 03:26:52.0,2007-01-02 05:04:22.0,2,0,0
22605,UNKNOWN,2007-02-03 12:19:07.0,2007-01-02 05:55:41.0,2,0,0
30121,UNKNOWN,2007-02-03 22:57:17.0,2007-01-02 20:14:27.0,2,0,0
20448,UNKNOWN,2007-02-03 10:04:34.0,2007-01-02 04:25:46.0,1,0,0
33644,UNKNOWN,2007-02-03 17:45:02.0,2007-01-02 04:46:44.0,2,0,0
13233,UNKNOWN,2007-02-03 04:44:50.0,2007-01-04 23:04:17.0,0,0,0
64614,UNKNOWN,2007-02-03 14:53:37.0,2007-01-02 05:09:01.0,1,0,0
27746,UNKNOWN,2007-02-03 18:02:41.0,2007-01-02 08:08:11.0,2,0,0
8787,UNKNOWN,2007-02-03 11:10:29.0,2007-01-02 12:37:53.0,1,0,0
36732,UNKNOWN,2007-02-03 10:03:43.0,2007-01-02 02:45:19.0,2,0,0
3108,UNKNOWN,2007-01-14 10:46:19.0,2007-01-14 10:46:19.0,0,0,0
20405,UNKNOWN,2007-01-20 13:50:07.0,2007-01-12 03:40:47.0,0,0,0
21844,UNKNOWN,2007-02-03 10:25:06.0,2007-01-02 03:14:11.0,10,0,0
35373,UNKNOWN,2007-01-31 21:20:42.0,2007-01-04 20:59:37.0,1,0,0
21900,UNKNOWN,2007-02-03 10:13:35.0,2007-01-02 02:57:15.0,2,0,0
35011,UNKNOWN,2007-02-02 00:42:08.0,2007-01-02 04:14:20.0,1,0,0
24877,UNKNOWN,2007-02-03 05:40:01.0,2007-01-02 04:27:35.0,1,0,0
17775,UNKNOWN,2007-02-03 10:04:35.0,2007-01-02 03:37:38.0,4,2,0
10156,UNKNOWN,2007-02-03 14:46:08.0,2007-01-02 19:24:55.0,0,0,0
10796,UNKNOWN,2007-02-03 10:00:01.0,2007-01-02 02:42:38.0,7,22,0
31380,UNKNOWN,2007-02-03 11:02:47.0,2007-01-02 06:05:26.0,0,0,0
9406,UNKNOWN,2007-02-02 22:49:25.0,2007-01-02 02:56:54.0,1,0,0
3659,UNKNOWN,2007-01-29 18:04:10.0,2007-01-08 23:45:46.0,0,0,0
33085,UNKNOWN,2007-02-03 10:56:01.0,2007-01-01 23:21:26.0,0,0,0
31782,UNKNOWN,2007-02-03 11:02:36.0,2007-01-02 03:00:20.0,3,1,0
26051,UNKNOWN,2007-01-24 18:07:42.0,2007-01-02 20:26:41.0,0,0,0
3614,UNKNOWN,2007-02-03 16:48:21.0,2007-01-02 03:52:19.0,0,0,0
33300,UNKNOWN,2007-02-03 23:13:50.0,2007-01-03 03:45:46.0,2,0,0
27370,UNKNOWN,2007-02-01 09:49:53.0,2007-01-02 06:39:11.0,1,0,0
18428,UNKNOWN,2007-02-02 15:19:09.0,2007-01-02 05:38:30.0,1,0,0
23386,UNKNOWN,2007-02-03 19:24:15.0,2007-01-02 09:13:24.0,1,0,0
29561,UNKNOWN,2007-02-03 01:02:21.0,2007-01-02 14:11:46.0,1,0,0
22301,UNKNOWN,2007-02-02 08:38:05.0,2007-01-03 08:16:15.0,1,0,0
27016,UNKNOWN,2007-02-03 14:24:34.0,2007-01-02 03:36:55.0,3,0,0
16524,UNKNOWN,2007-02-03 10:22:29.0,2007-01-02 02:49:10.0,6,6,0
32102,UNKNOWN,2007-01-21 10:06:06.0,2007-01-21 10:06:06.0,0,0,0
20188,UNKNOWN,2007-02-03 14:55:11.0,2007-01-02 05:15:13.0,3,1,0
16882,UNKNOWN,2007-02-03 10:50:11.0,2007-01-02 10:45:38.0,1,0,0
30329,UNKNOWN,2007-02-03 10:29:57.0,2007-01-02 02:58:51.0,3,1,0
106,UNKNOWN,2007-02-03 11:42:21.0,2007-01-04 04:13:50.0,1,0,0
17339,UNKNOWN,2007-02-03 17:12:35.0,2007-01-03 13:55:24.0,1,0,0
18023,UNKNOWN,2007-02-03 10:03:53.0,2007-01-02 02:44:08.0,2,0,0
35222,UNKNOWN,2007-02-03 20:20:31.0,2007-01-07 10:37:34.0,0,0,0
28682,UNKNOWN,2007-02-02 21:11:26.0,2007-01-03 19:06:41.0,1,0,0
1899,UNKNOWN,2007-02-03 09:04:29.0,2007-01-02 06:16:47.0,0,0,0
19884,UNKNOWN,2007-02-01 21:32:22.0,2007-01-09 03:39:38.0,0,0,0
25679,UNKNOWN,2007-02-03 03:26:31.0,2007-01-02 11:58:02.0,2,0,0
29600,UNKNOWN,2007-02-03 11:05:30.0,2007-01-02 05:30:21.0,2,3,0
30816,UNKNOWN,2007-02-03 14:02:57.0,2007-01-02 10:06:29.0,2,0,0
20628,UNKNOWN,2007-01-22 09:20:45.0,2007-01-04 15:51:06.0,0,0,0
8461,UNKNOWN,2007-02-03 19:20:32.0,2007-01-02 07:34:01.0,2,1,0
41509,UNKNOWN,2007-01-23 16:12:01.0,2007-01-07 23:15:09.0,0,0,0
17305,UNKNOWN,2007-02-03 02:52:51.0,2007-01-02 04:02:50.0,1,0,0
25091,UNKNOWN,2007-02-03 20:27:51.0,2007-01-02 06:28:09.0,3,1,0
35483,UNKNOWN,2007-02-03 10:07:44.0,2007-01-02 10:12:38.0,4,0,0
